CNPJ;RegistroANS;RazaoSocial;Modalidade;UF;Trimestre;Ano;ValorDespesas
23053901000147;420085;SANTA CASA DE SAÚDE - SCS;Medicina de Grupo;ES;Q2;2025;9140133.42
03494031000134;409791;COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS;Cooperativa odontológica;MG;Q3;2025;4288318.27
03702977000149;412295;CAIXA DE ASSISTÊNCIA À SAUDE DOS EMPREGADOS DA CODEVASF - CASEC;Autogestão;DF;Q1;2025;19594663.92
72547623000190;306045;SANTA CASA DE MISERICÓRDIA DE TUPÃ;Filantropia;SP;Q2;2025;4274426.66
45467404000128;351776;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;14807695.92
58837188000107;346276;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;Cooperativa Médica;SP;Q1;2025;69841949.11
01608379000180;357138;UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;Cooperativa Médica;SP;Q3;2025;116433037.04
46124624000111;335690;UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;733967058.55
07844436000106;415774;CABERJ INTEGRAL SAÚDE S.A;Medicina de Grupo;RJ;Q3;2025;122058146.56
89761670000134;333867;ASSOCIAÇAO UNISAUDE MARAU;Medicina de Grupo;RS;Q1;2025;3526107.01
51093193000103;369411;UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;39431119.43
82239476000144;350770;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;Cooperativa odontológica;PR;Q2;2025;2332716.4
24676884000167;359777;UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MT;Q2;2025;121044689.68
13816250000146;418226;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;Medicina de Grupo;RJ;Q3;2025;9020463.39
04612990000170;311961;UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA;Cooperativa Médica;AM;Q3;2025;128632697.22
74466137000172;333051;UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;122189741.77
17790718000121;384577;UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;Q1;2025;178455739.89
04257073000114;413330;AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA;Medicina de Grupo;RJ;Q1;2025;9680561.76
41781949000153;316148;UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS;Cooperativa Médica;MG;Q1;2025;23947657.09
04839091000104;414689;FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC;Autogestão;CE;Q1;2025;181850.51
04202013000102;415693;POLICLIN SAÚDE S/A.;Medicina de Grupo;SP;Q3;2025;121197697.22
26189530000113;330108;UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q2;2025;56039804.92
00840048000108;314242;UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;21484933.66
02858169000102;305928;NOSAMED ASSISTÊNCIA MÉDICA LTDA.;Medicina de Grupo;SP;Q1;2025;1621567.86
09433795000104;418170;QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.;Medicina de Grupo;DF;Q3;2025;268808689.39
40853020000120;323268;UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PE;Q1;2025;92513562.33
02254846000183;365785;COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ;Cooperativa odontológica;AP;Q2;2025;2288773.59
20320487000105;368920;AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL;Autogestão;MG;Q3;2025;69458429.67
02896924000143;351270;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;Medicina de Grupo;PR;Q1;2025;8079987.98
88645403000139;310247;CIRCULO OPERARIO CAXIENSE;Medicina de Grupo;RS;Q2;2025;133457427.11
13100755000100;343129;ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA;Autogestão;BA;Q1;2025;6805431.69
92219070000153;413372;SOCIEDADE PORTUGUESA DE BENEFICÊNCIA;Filantropia;RS;Q1;2025;4767060.24
31097886000167;421707;PERSONAL CARE OPERADORA DE SAÚDE SA;Medicina de Grupo;SP;Q1;2025;4246798.36
13170410000122;384704;ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC;Autogestão;SE;Q1;2025;6286312.01
86584901000193;354678;UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;MG;Q1;2025;3975337.69
44649812000138;359017;NOTRE DAME INTERMÉDICA SAÚDE S.A.;Medicina de Grupo;SP;Q1;2025;2324392955.22
78738101000151;304484;DENTAL UNI - COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;PR;Q1;2025;14295423.68
03849449000117;411752;ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE;Medicina de Grupo;SP;Q2;2025;105248769.17
03533726000188;342084;UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;Q3;2025;995100758.85
45425899000122;304883;UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;180572744.36
66343559000122;316881;UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q1;2025;34219703.8
84313741000112;337871;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;AC;Q2;2025;97869421.37
51427540000197;311294;UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;40847753.3
24449225000198;340952;UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;PE;Q3;2025;331413023.93
65422339000121;345598;UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;175420552.71
82353079000107;315265;PARANA ASSISTENCIA MEDICA LTDA;Medicina de Grupo;PR;Q3;2025;56539542.06
00531736000196;343056;UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;Q3;2025;3342922.31
30460075000116;418650;MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO;Autogestão;RJ;Q2;2025;74095959.55
35830868000101;302953;UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE;Cooperativa Médica;RJ;Q2;2025;214844524.81
13001218000102;418021;ASSOCIAÇÃO SANTA SAÚDE;Medicina de Grupo;SP;Q3;2025;237115667.66
03694367000140;413283;AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP;Odontologia de Grupo;SP;Q1;2025;1044671.99
00532888000103;353698;UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;Cooperativa Médica;RS;Q3;2025;14714439.92
49792664000120;423718;SUL DO PARÁ LTDA;Medicina de Grupo;PA;Q2;2025;9528289.08
02580965000126;370711;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;ES;Q2;2025;2705088.01
47565155000139;342343;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;Cooperativa Médica;SP;Q2;2025;22301747.8
78304672000188;414026;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;Autogestão;PR;Q2;2025;3480514.33
00946953000147;337498;UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RJ;Q2;2025;33431300.64
15215452000168;315583;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB;Autogestão;BA;Q2;2025;10342613.54
87096616000196;352501;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;Cooperativa Médica;RS;Q1;2025;851988499.85
73565319000138;409634;ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA;Medicina de Grupo;PR;Q1;2025;1980316.14
10395358000114;321958;UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.;Cooperativa Médica;CE;Q2;2025;157820764.29
71186886000158;327638;UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q1;2025;4517679.06
05029064000139;414930;SAÚDE SANTA TEREZA LTDA.;Medicina de Grupo;SP;Q3;2025;76881173.15
04311093000126;413534;CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL;Autogestão;MS;Q1;2025;223013526.13
02774736000142;354511;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;Medicina de Grupo;RJ;Q1;2025;37821427.92
75003525000180;361615;UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q1;2025;26041769.71
00361325000108;357511;HUMANA SAÚDE NORDESTE LTDA.;Medicina de Grupo;PI;Q2;2025;499674603.46
21205801000163;419851;CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE;Autogestão;SC;Q2;2025;5557124.74
42855999000109;359033;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q3;2025;30727904.74
10767219000174;417106;PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME;Odontologia de Grupo;BA;Q3;2025;1845486.19
44477823000188;423173;INTEGRA ASSISTENCIA MEDICA SA;Medicina de Grupo;SP;Q2;2025;121182324.68
09237009000195;324213;UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL;Cooperativa Médica;PB;Q1;2025;703688.09
08708980000193;416738;OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR S.A;Medicina de Grupo;SP;Q1;2025;18167399.28
25063964000100;420701;FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL;Autogestão;RS;Q1;2025;7271916.03
00444803000135;409413;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE;Autogestão;SP;Q1;2025;3149957.78
00668790000188;320820;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;Autogestão;RS;Q2;2025;24357879.69
02172353000102;314251;CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE;Autogestão;RN;Q3;2025;55126013.03
13026081000140;418129;FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO;Autogestão;MS;Q3;2025;6008312.62
19304091000187;419524;SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.;Odontologia de Grupo;SP;Q2;2025;575542.67
03518900000113;419010;INSTITUTO CURITIBA DE SAÚDE;Autogestão;PR;Q1;2025;97151125.76
02668512000156;350249;H.B. SAÚDE S/A.;Medicina de Grupo;SP;Q1;2025;75318212.19
85377174000120;303356;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;SC;Q1;2025;120297038.66
86483542000188;337561;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;Q2;2025;8262596.31
02888465000156;318477;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;Medicina de Grupo;SP;Q3;2025;69569180.54
53454617000143;402001;SISTEMA TOTAL DE SAÚDE LTDA.;Medicina de Grupo;SP;Q3;2025;7951592.6
27113113000150;420981;S1 OPERADORA DE PLANO DE SAÚDE LTDA;Medicina de Grupo;DF;Q3;2025;5387168.17
34011288000111;387185;ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO;Autogestão;RJ;Q3;2025;20009984.42
15131148000132;418587;AMHA SAUDE S/A;Medicina de Grupo;SP;Q2;2025;32541248.16
00636975000100;319180;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;Medicina de Grupo;SP;Q1;2025;13005088.27
87306361000149;313211;UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;Q2;2025;66801433.15
03658432000182;323080;GEAP AUTOGESTÃO EM SAÚDE;Autogestão;DF;Q1;2025;1224189803.85
01052203000194;347825;CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO;Autogestão;RJ;Q3;2025;8036653.96
53678264000165;358088;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;178139515.22
66854779000110;325236;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;Medicina de Grupo;SP;Q1;2025;21381591.99
85283299000191;354295;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;Cooperativa Médica;SC;Q1;2025;53079685.47
78953023000108;366064;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q3;2025;54061586.04
12049486000131;418617;ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ;Autogestão;PR;Q2;2025;20791404.01
78420783000150;305227;UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;PR;Q2;2025;46797483.79
50739135000141;326500;SOBAM CENTRO MÉDICO HOSPITALAR S.A.;Medicina de Grupo;SP;Q1;2025;95209247.46
34539000000186;422029;KLINI PLANOS DE SAÚDE LTDA;Medicina de Grupo;RJ;Q3;2025;217269796.46
81170003000175;370070;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q3;2025;386181669.87
10364053000145;417831;ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;Odontologia de Grupo;SP;Q1;2025;811598.87
30505523000150;365645;DONA SAÚDE CLINICAS LTDA;Medicina de Grupo;SP;Q2;2025;3344445.7
02018620000183;344788;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MS;Q2;2025;6746839.32
29174910000172;421731;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;Medicina de Grupo;SP;Q1;2025;10046468.75
01554266000149;348244;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SC;Q1;2025;21599507.87
87647756000105;357260;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;Q2;2025;99267795.01
60961422000155;420077;SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO;Autogestão;SP;Q2;2025;145464612.84
03980208000102;342386;UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MS;Q2;2025;18238358.18
01371135000126;311057;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;Q2;2025;168782.68
39149389000177;422479;LIVRI OPERADORA DE PLANO DE SAÚDE LTDA;Medicina de Grupo;SP;Q2;2025;58020.64
62638374000194;303623;CENTRO TRASMONTANO DE SAO PAULO;Medicina de Grupo;SP;Q3;2025;609816851.75
31240963000196;382540;ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI;Medicina de Grupo;RJ;Q1;2025;23027132.97
16415598000110;350371;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;BA;Q3;2025;182974550.94
67577171000159;309524;UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;15217434.4
21490586000190;337188;COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE;Cooperativa Médica;MG;Q3;2025;223963804.52
54557861000102;424170;BLUZZ SAÚDE S/A;Medicina de Grupo;ES;Q3;2025;1770977.42
32421708000102;421766;BEST SENIOR OPERADORA DE SAÚDE LTDA;Medicina de Grupo;ES;Q1;2025;13248066.98
40038813000195;422746;SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA;Medicina de Grupo;SP;Q1;2025;506659.62
66453168000160;327352;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q1;2025;7087338.17
04745753000187;414581;UNIÃO MÉDICA PLANOS DE SAÚDE S/A;Medicina de Grupo;BA;Q3;2025;146566920.35
25141173000150;420816;ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE;Medicina de Grupo;SP;Q1;2025;713631.78
03098226000165;403962;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;Medicina de Grupo;PE;Q1;2025;14399328.71
42465310000121;316849;TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL;Autogestão;RJ;Q2;2025;3525658.57
14891935000110;419281;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;Q2;2025;895985.6
42160192000143;317233;FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL;Autogestão;PE;Q3;2025;260590626.51
17774738000109;354066;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;Cooperativa Médica;MG;Q2;2025;187842398.08
45232246000127;351202;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;191025952
00773639000100;392804;CENTRO CLÍNICO GAÚCHO LTDA;Medicina de Grupo;CE;Q2;2025;205387976.53
02687852000124;303844;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;34922295.76
05455431000166;327328;CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA.;Medicina de Grupo;CE;Q2;2025;570319.42
25810946000144;309087;UNIMED BARBACENA - COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;Q3;2025;61399065.14
02903477000102;330892;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;Medicina de Grupo;SC;Q2;2025;10680523.01
17333055000116;370568;UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA;Cooperativa odontológica;MG;Q2;2025;3788167.37
49210966000142;311847;UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;84920061.47
00304148000110;311359;FUNDAÇÃO DE SAÚDE ITAIGUAPY;Medicina de Grupo;PR;Q2;2025;43936810.86
29910807000143;421359;RIO DOCE SAÚDE;Medicina de Grupo;ES;Q2;2025;7220908.63
45171402000197;363286;UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;23321428.86
47325263000134;423432;ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE;Autogestão;PE;Q2;2025;1758742.07
00172586000171;336017;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;SP;Q3;2025;3263301
00461479000163;302147;PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA;Medicina de Grupo;SP;Q1;2025;1414729129.27
00012698000165;323004;UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;SP;Q1;2025;3772775
40960189000189;324523;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;Cooperativa Médica;PB;Q3;2025;4515.65
80525652000189;308811;UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI;Cooperativa Médica;PR;Q1;2025;8909998.65
66477217000103;345458;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q3;2025;51636180.86
64327059000171;315648;UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;Q2;2025;20769407.11
78044815000160;322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q2;2025;58070356.2
25686544000180;362573;UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;MG;Q1;2025;8965161.25
43643139000166;319996;UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS;Cooperativa Médica;SP;Q2;2025;611684334.95
50876139000171;423661;NOVA SAÚDE OPERADORA INTEGRADA DE SAÚDE LTDA;Medicina de Grupo;RJ;Q1;2025;22232223.09
33546979000157;305472;UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA;Cooperativa Médica;GO;Q1;2025;23403090.78
29290152000158;330264;UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.;Cooperativa Médica;RJ;Q1;2025;26849551.19
40187311000126;422681;GOCARE PLANOS DE SAUDE LTDA;Medicina de Grupo;SP;Q1;2025;23867702.76
96396395000162;361593;UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO;Cooperativa odontológica;SP;Q1;2025;2740739.84
01143922000110;350346;UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;Q3;2025;15998625.69
00342481000113;343765;UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;GO;Q2;2025;14502441.47
69259356000140;324493;S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL;Autogestão;SP;Q3;2025;155226358.56
87689527000153;352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;Q1;2025;20022424.05
03657699000155;361011;SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL;Autogestão;DF;Q2;2025;276077474.46
46614535000153;423351;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;Medicina de Grupo;RO;Q2;2025;10500838.28
14674151000130;419079;BIORAL SISTEMA ODONTOLÓGICO LTDA.;Odontologia de Grupo;SP;Q3;2025;33781.05
55990451000105;422762;SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA;Filantropia;SP;Q1;2025;4203471.04
20168589000149;301728;PRONTOMED PLANOS DE SAÚDE LTDA;Medicina de Grupo;MG;Q3;2025;45069910.94
72120124000111;305421;UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA;Cooperativa odontológica;RS;Q1;2025;834787.73
78613841000161;326755;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;Filantropia;PR;Q3;2025;157202442.02
01387625000110;349682;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;Medicina de Grupo;RS;Q3;2025;258649691.57
01659087000176;342131;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;RO;Q3;2025;33271766.77
36263502000152;422304;CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.;Medicina de Grupo;RJ;Q2;2025;3083429.75
00552181000169;328308;UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO;Cooperativa Médica;SP;Q2;2025;21577507.37
96182068000108;354619;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;Cooperativa Médica;SP;Q1;2025;7882867.65
71064539000152;324175;UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q1;2025;5754603.6
70523899000102;370975;UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;Q1;2025;13397734.89
03219363000100;407224;SEPACO SAÚDE LTDA;Medicina de Grupo;SP;Q1;2025;1140791.14
03268622000193;406805;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.;Medicina de Grupo;RS;Q3;2025;17847734.37
07241136000132;353353;UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PI;Q1;2025;134337180.41
03990914000135;412996;ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA;Odontologia de Grupo;BA;Q2;2025;4364149.36
17505793000101;314668;ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL;Autogestão;MG;Q2;2025;98125264.16
69099307000198;397245;CROWN ODONTOLOGIA DE GRUPO LTDA;Odontologia de Grupo;SP;Q1;2025;251416.72
88938089000182;366439;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;Cooperativa odontológica;RS;Q3;2025;16242543.19
35436658000125;339458;DENTAL CENTER LTDA;Odontologia de Grupo;PB;Q3;2025;3447719.47
11996146000155;417661;CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO;Autogestão;PE;Q1;2025;14500394.46
23557177000199;420123;ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO;Medicina de Grupo;SP;Q2;2025;4099306.24
00034259000153;410110;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA;Autogestão;SP;Q1;2025;6629510.58
37275625000176;320251;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;Cooperativa Médica;GO;Q3;2025;165002304.33
02314168000105;344141;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PB;Q3;2025;3060663.52
02725347000127;379956;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;Medicina de Grupo;SP;Q1;2025;532364331.52
83937631000169;327557;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;Autogestão;SC;Q1;2025;25883369.57
31596055000130;421561;BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA;Odontologia de Grupo;TO;Q1;2025;228946.14
00648506000101;411248;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;Autogestão;SP;Q1;2025;1301686.1
04299138000194;415111;BIOVIDA SAÚDE LTDA.;Medicina de Grupo;SP;Q2;2025;127412449.35
